,Tout,solGlo,caf
2024-03-14 15:00:00+01:00,282.6316223144531,448996.0,0.7924984693527222
2024-03-14 16:00:00+01:00,282.5958251953125,447971.9375,0.6365939378738403
2024-03-14 17:00:00+01:00,281.921630859375,475396.875,0.7416542768478394
2024-03-14 18:00:00+01:00,280.20880126953125,120905.375,0.3755226731300354
2024-03-14 19:00:00+01:00,279.690185546875,1984.0,0.18518853187561035
2024-03-14 20:00:00+01:00,279.4460754394531,0.0,0.6725338697433472
2024-03-14 21:00:00+01:00,279.6243591308594,0.0,0.019618995487689972
2024-03-14 22:00:00+01:00,279.39410400390625,0.0,0.01875261217355728
2024-03-14 23:00:00+01:00,279.25909423828125,0.0,0.2162429839372635
2024-03-15 00:00:00+01:00,279.2655944824219,0.0,0.9995169639587402
2024-03-15 01:00:00+01:00,278.913818359375,5.062295721502963e-11,0.9999622106552124
2024-03-15 02:00:00+01:00,278.4665222167969,5.06797381838453e-11,0.9999943375587463
2024-03-15 03:00:00+01:00,278.4667663574219,5.067588015883473e-11,0.8341524600982666
2024-03-15 04:00:00+01:00,278.1412353515625,-1.0126565558321587e-10,1.0
2024-03-15 05:00:00+01:00,277.8778076171875,0.0,1.0
2024-03-15 06:00:00+01:00,277.39385986328125,0.0,0.9999943375587463
2024-03-15 07:00:00+01:00,277.2170715332031,6096.0,1.0
2024-03-15 08:00:00+01:00,277.22119140625,41328.0,0.9979507923126221
2024-03-15 09:00:00+01:00,277.4950866699219,149195.140625,0.9348745346069336
2024-03-15 10:00:00+01:00,278.2010498046875,407744.75,0.9549817442893982
2024-03-15 11:00:00+01:00,279.7090148925781,410115.8125,1.0
2024-03-15 12:00:00+01:00,279.852294921875,716458.0625,0.9914222955703735
2024-03-15 13:00:00+01:00,279.71405029296875,671287.0,1.0
2024-03-15 14:00:00+01:00,279.58154296875,627215.125,1.0
2024-03-15 15:00:00+01:00,279.44696044921875,530577.75,1.0
2024-03-15 16:00:00+01:00,278.7131652832031,162973.6875,0.999779224395752
2024-03-15 17:00:00+01:00,277.9307861328125,91952.8125,0.9996219873428345
2024-03-15 18:00:00+01:00,277.1829528808594,20678.6875,0.9989238977432251
2024-03-15 19:00:00+01:00,276.8114318847656,704.0,1.0
2024-03-15 20:00:00+01:00,276.5935363769531,0.0,1.0
2024-03-15 21:00:00+01:00,276.1653137207031,0.0,1.0
2024-03-15 22:00:00+01:00,275.8458251953125,0.0,1.0
2024-03-15 23:00:00+01:00,275.55108642578125,0.0,1.0
2024-03-16 00:00:00+01:00,275.166015625,0.0,1.0
2024-03-16 01:00:00+01:00,274.888427734375,5.643133182964277e-11,1.0
2024-03-16 02:00:00+01:00,274.6815490722656,5.660058532974688e-11,1.0
2024-03-16 03:00:00+01:00,274.346435546875,5.655496904122259e-11,1.0
2024-03-16 04:00:00+01:00,274.2569885253906,-1.1309881503551722e-10,1.0
2024-03-16 05:00:00+01:00,274.01165771484375,0.0,0.9999694228172302
2024-03-16 06:00:00+01:00,273.7931213378906,0.0,0.9911876916885376
2024-03-16 07:00:00+01:00,273.7093811035156,11968.0,0.9352246522903442
2024-03-16 08:00:00+01:00,274.19989013671875,205696.0,0.8596810102462769
2024-03-16 09:00:00+01:00,274.7077941894531,514448.9375,0.7392500638961792
2024-03-16 10:00:00+01:00,274.9071960449219,771716.0,0.6717402935028076
2024-03-16 11:00:00+01:00,275.65423583984375,1054608.125,0.40564388036727905
2024-03-16 12:00:00+01:00,276.20928955078125,1318588.25,0.6882133483886719
2024-03-16 13:00:00+01:00,276.9305419921875,1312630.5,0.8642929792404175
2024-03-16 14:00:00+01:00,277.0715026855469,1062103.25,0.704179584980011
2024-03-16 15:00:00+01:00,276.953857421875,947609.5,0.5404917001724243
2024-03-16 16:00:00+01:00,276.3861999511719,792241.5,0.6414434909820557
2024-03-16 17:00:00+01:00,275.8195495605469,387647.0,0.6625722646713257
2024-03-16 18:00:00+01:00,275.04974365234375,202327.0,0.10430608689785004
2024-03-16 19:00:00+01:00,273.84271240234375,8384.0,0.022422228008508682
2024-03-16 20:00:00+01:00,272.4359130859375,0.0,0.027011893689632416
2024-03-16 21:00:00+01:00,271.5626220703125,0.0,0.00785757228732109
2024-03-16 22:00:00+01:00,271.3768310546875,0.0,0.14512276649475098
2024-03-16 23:00:00+01:00,270.99688720703125,0.0,0.02434515953063965
2024-03-17 00:00:00+01:00,270.5648193359375,0.0,0.0
2024-03-17 01:00:00+01:00,270.0288391113281,5.122562790615959e-11,0.0
2024-03-17 02:00:00+01:00,269.5260314941406,5.122531565593391e-11,0.0
2024-03-17 03:00:00+01:00,269.0785217285156,5.120152912763132e-11,0.00858437828719616
2024-03-17 04:00:00+01:00,268.86456298828125,-1.024534207472172e-10,0.10081642866134644
2024-03-17 05:00:00+01:00,268.526123046875,0.0,0.038093362003564835
2024-03-17 06:00:00+01:00,268.2703857421875,0.0,0.0021758279763162136
2024-03-17 07:00:00+01:00,267.9107666015625,21152.0,0.1889331340789795
2024-03-17 08:00:00+01:00,268.362548828125,277728.0,0.06538555771112442
2024-03-17 09:00:00+01:00,270.0296325683594,670821.6875,0.14969561994075775
2024-03-17 10:00:00+01:00,271.9201965332031,1052833.75,0.272039532661438
2024-03-17 11:00:00+01:00,274.3388671875,1311959.0,0.7000826597213745
2024-03-17 12:00:00+01:00,275.9748840332031,1403028.0,0.5925757884979248
2024-03-17 13:00:00+01:00,277.82684326171875,1091175.75,0.9443231821060181
2024-03-17 14:00:00+01:00,278.7532653808594,1104423.5,0.9533706903457642
2024-03-17 15:00:00+01:00,279.1220703125,1010048.5,0.8919385671615601
2024-03-17 16:00:00+01:00,278.8117980957031,701372.125,0.9925495982170105
2024-03-17 17:00:00+01:00,278.54010009765625,427262.5,0.9826960563659668
2024-03-17 18:00:00+01:00,277.83612060546875,165154.5,0.9412169456481934
2024-03-17 19:00:00+01:00,277.0264587402344,9344.0,0.9642848968505859
2024-03-17 20:00:00+01:00,276.40631103515625,0.0,0.9921126365661621
2024-03-17 21:00:00+01:00,276.4115905761719,0.0,0.9839375019073486
2024-03-17 22:00:00+01:00,276.5482177734375,0.0,0.3179078996181488
2024-03-17 23:00:00+01:00,276.3735046386719,0.0,0.251249760389328
2024-03-18 00:00:00+01:00,275.8139953613281,0.0,0.2500234544277191
2024-03-18 01:00:00+01:00,275.17205810546875,5.069072245289519e-11,0.1051410436630249
2024-03-18 02:00:00+01:00,274.49761962890625,5.068558073251239e-11,0.04390677064657211
2024-03-18 03:00:00+01:00,274.0505065917969,5.071575104320658e-11,0.015901338309049606
2024-03-18 04:00:00+01:00,274.4612121582031,-1.0138349881838593e-10,0.07672646641731262
2024-03-18 05:00:00+01:00,274.8200378417969,0.0,0.0
2024-03-18 06:00:00+01:00,275.12225341796875,0.0,0.0
2024-03-18 07:00:00+01:00,275.1902770996094,26976.0,0.821320652961731
2024-03-18 08:00:00+01:00,275.50341796875,302688.0,0.7940876483917236
2024-03-18 09:00:00+01:00,276.2685546875,688002.1875,0.7769941091537476
2024-03-18 10:00:00+01:00,278.0743713378906,1051641.5,0.45529985427856445
2024-03-18 11:00:00+01:00,278.61016845703125,1348610.25,0.15042716264724731
2024-03-18 12:00:00+01:00,279.50115966796875,1542835.25,0.09926290810108185
2024-03-18 13:00:00+01:00,280.67193603515625,1601872.0,0.06896811723709106
2024-03-18 14:00:00+01:00,281.40679931640625,1532046.0,0.10346182435750961
2024-03-18 15:00:00+01:00,281.48291015625,1321498.5,0.19181928038597107
2024-03-18 16:00:00+01:00,282.2308349609375,1026591.75,0.41964131593704224
2024-03-18 17:00:00+01:00,281.29766845703125,441335.75,0.5907391309738159
2024-03-18 18:00:00+01:00,280.04766845703125,156465.5,0.7428758144378662
2024-03-18 19:00:00+01:00,278.810791015625,12064.0,0.9433165788650513
2024-03-18 20:00:00+01:00,278.6103515625,0.0,0.9616471529006958
2024-03-18 21:00:00+01:00,278.02325439453125,0.0,0.973828911781311
2024-03-18 22:00:00+01:00,277.9169921875,0.0,0.3651149272918701
2024-03-18 23:00:00+01:00,277.3697814941406,0.0,0.9220987558364868
2024-03-19 00:00:00+01:00,276.7866516113281,0.0,0.665864109992981
2024-03-19 01:00:00+01:00,276.5893249511719,5.069685643510624e-11,0.5744257569313049
2024-03-19 02:00:00+01:00,276.4356994628906,5.069510089494855e-11,0.048319097608327866
2024-03-19 03:00:00+01:00,274.7702331542969,5.074177189534623e-11,0.00018170427938457578
2024-03-19 04:00:00+01:00,274.32318115234375,-1.0139029199551786e-10,0.04179658740758896
2024-03-19 05:00:00+01:00,274.15240478515625,0.0,0.0
2024-03-19 06:00:00+01:00,274.2297668457031,0.0,0.10809864103794098
2024-03-19 07:00:00+01:00,274.6142272949219,33792.0,0.906354546546936
2024-03-19 08:00:00+01:00,275.20465087890625,317120.0,0.8224126100540161
2024-03-19 09:00:00+01:00,276.6219177246094,702001.375,0.5726664066314697
2024-03-19 10:00:00+01:00,278.4722595214844,1060533.5,0.2573476731777191
2024-03-19 11:00:00+01:00,281.25732421875,1316045.25,0.24431860446929932
2024-03-19 12:00:00+01:00,282.09832763671875,1532564.0,0.510893702507019
2024-03-19 13:00:00+01:00,283.3398742675781,1456166.25,0.4873882532119751
2024-03-19 14:00:00+01:00,284.2554016113281,1257300.5,0.6549471616744995
2024-03-19 15:00:00+01:00,283.5826416015625,1197058.5,0.6433561444282532
2024-03-19 16:00:00+01:00,282.66033935546875,824264.25,0.8134945034980774
2024-03-19 17:00:00+01:00,281.4505310058594,455548.75,0.8865185976028442
2024-03-19 18:00:00+01:00,280.814453125,243089.0,0.8218408823013306
2024-03-19 19:00:00+01:00,280.3566589355469,18208.0,0.9993661642074585
2024-03-19 20:00:00+01:00,279.9765625,0.0,1.0
2024-03-19 21:00:00+01:00,279.58526611328125,0.0,0.9990384578704834
2024-03-19 22:00:00+01:00,278.9461669921875,0.0,0.9997056722640991
2024-03-19 23:00:00+01:00,278.8130798339844,0.0,0.9974459409713745
2024-03-20 00:00:00+01:00,278.520751953125,0.0,0.9581971168518066
2024-03-20 01:00:00+01:00,278.356201171875,5.068558073251239e-11,0.9985150098800659
2024-03-20 02:00:00+01:00,278.0091857910156,5.073856612636263e-11,0.9950637817382812
2024-03-20 03:00:00+01:00,277.7157287597656,5.0655854511028053e-11,1.0
2024-03-20 04:00:00+01:00,277.6988525390625,-1.0123255012040033e-10,1.0
2024-03-20 05:00:00+01:00,277.6368408203125,0.0,1.0
2024-03-20 06:00:00+01:00,277.6370849609375,0.0,1.0
2024-03-20 07:00:00+01:00,277.60589599609375,10720.0,1.0
2024-03-20 08:00:00+01:00,277.8191833496094,127648.0,0.8063912391662598
2024-03-20 09:00:00+01:00,277.9678955078125,266161.15625,0.918955385684967
2024-03-20 10:00:00+01:00,278.9044189453125,708574.75,0.8269549608230591
2024-03-20 11:00:00+01:00,279.8437805175781,896223.625,0.8899579048156738
2024-03-20 12:00:00+01:00,280.8598937988281,694599.0,1.0
2024-03-20 13:00:00+01:00,280.1382141113281,1208882.625,0.9689545035362244
2024-03-20 14:00:00+01:00,281.0665283203125,1086809.0,0.9888168573379517
2024-03-20 15:00:00+01:00,281.07818603515625,536150.5,0.9246407151222229
2024-03-20 16:00:00+01:00,281.38232421875,497238.25,0.9778445959091187
2024-03-20 17:00:00+01:00,280.3170471191406,274020.75,1.0
2024-03-20 18:00:00+01:00,279.2700500488281,144568.75,0.9919633865356445
2024-03-20 19:00:00+01:00,278.6120300292969,17920.0,0.9605543613433838
2024-03-20 20:00:00+01:00,278.0660095214844,0.0,1.0
2024-03-20 21:00:00+01:00,277.40399169921875,0.0,1.0
2024-03-20 22:00:00+01:00,276.987548828125,0.0,0.9979087114334106
2024-03-20 23:00:00+01:00,276.63262939453125,0.0,0.9977186322212219
2024-03-21 00:00:00+01:00,276.464111328125,0.0,0.9986591339111328
2024-03-21 01:00:00+01:00,276.2110900878906,5.0625011127625186e-11,0.9952791929244995
2024-03-21 02:00:00+01:00,276.0913391113281,5.0882159596810084e-11,0.9900665283203125
2024-03-21 03:00:00+01:00,276.045166015625,5.0756676639451825e-11,0.9579417705535889
2024-03-21 04:00:00+01:00,276.117431640625,-1.0186126941924556e-10,0.9473747611045837
2024-03-21 05:00:00+01:00,276.0198974609375,0.0,0.8922282457351685
2024-03-21 06:00:00+01:00,275.5718688964844,0.0,0.9539557099342346
2024-03-21 07:00:00+01:00,274.5519104003906,33184.0,0.3875911831855774
2024-03-21 08:00:00+01:00,274.7867126464844,289056.0,0.026666369289159775
2024-03-21 09:00:00+01:00,276.2164306640625,771429.625,0.2731151580810547
2024-03-21 10:00:00+01:00,277.97125244140625,1119262.0,0.5141298174858093
2024-03-21 11:00:00+01:00,279.6699523925781,1210098.75,0.7862759232521057
2024-03-21 12:00:00+01:00,280.89453125,1089172.25,0.9871658086776733
2024-03-21 13:00:00+01:00,281.4115295410156,873765.75,0.9995232820510864
2024-03-21 14:00:00+01:00,281.93255615234375,809867.25,0.9796322584152222
2024-03-21 15:00:00+01:00,281.7599792480469,589020.25,0.9996951222419739
2024-03-21 16:00:00+01:00,281.2849426269531,308741.75,0.9993959069252014
2024-03-21 17:00:00+01:00,280.84893798828125,116972.25,0.9999778270721436
2024-03-21 18:00:00+01:00,278.74688720703125,33362.375,0.9999535083770752
2024-03-21 19:00:00+01:00,277.9710693359375,3008.0,1.0
2024-03-21 20:00:00+01:00,276.6518859863281,0.0,1.0
2024-03-21 21:00:00+01:00,277.2726135253906,0.0,0.8841565251350403
2024-03-21 22:00:00+01:00,278.10693359375,0.0,1.0
2024-03-21 23:00:00+01:00,278.6927795410156,0.0,0.04080316796898842
2024-03-22 00:00:00+01:00,279.04791259765625,0.0,0.024893587455153465
2024-03-22 01:00:00+01:00,279.0908203125,5.101495614834306e-11,0.5424747467041016
2024-03-22 02:00:00+01:00,279.1001281738281,5.1061474493074854e-11,0.15359419584274292
2024-03-22 03:00:00+01:00,278.8923034667969,5.098020616767229e-11,0.5093083381652832
2024-03-22 04:00:00+01:00,278.3175048828125,-1.0197866162631186e-10,0.36873161792755127
2024-03-22 05:00:00+01:00,277.8840026855469,0.0,0.2286066710948944
2024-03-22 06:00:00+01:00,277.3224182128906,0.0,0.10947199165821075
2024-03-22 07:00:00+01:00,277.1376953125,29056.0,0.7270337343215942
2024-03-22 08:00:00+01:00,277.80926513671875,176384.0,0.998657763004303
2024-03-22 09:00:00+01:00,278.5977783203125,345869.0,0.690222978591919
2024-03-22 10:00:00+01:00,280.54278564453125,869825.625,0.7182838916778564
2024-03-22 11:00:00+01:00,281.95758056640625,1419313.875,0.6860807538032532
2024-03-22 12:00:00+01:00,281.9560241699219,1099281.5,1.0
2024-03-22 13:00:00+01:00,282.5283508300781,944489.75,0.8268014192581177
2024-03-22 14:00:00+01:00,281.9030456542969,813005.5,0.8468343615531921
2024-03-22 15:00:00+01:00,282.46966552734375,595403.25,0.8918376564979553
2024-03-22 16:00:00+01:00,281.5574035644531,373256.25,0.8131112456321716
2024-03-22 17:00:00+01:00,280.9974060058594,260849.0,0.8028396964073181
2024-03-22 18:00:00+01:00,280.17315673828125,186208.5,0.6769351959228516
2024-03-22 19:00:00+01:00,278.36468505859375,37760.0,0.33010047674179077
2024-03-22 20:00:00+01:00,277.2349548339844,0.0,0.2698770761489868
2024-03-22 21:00:00+01:00,274.7920837402344,0.0,0.29705023765563965
2024-03-22 22:00:00+01:00,275.351806640625,0.0,0.22622966766357422
2024-03-22 23:00:00+01:00,274.43341064453125,0.0,0.08783139288425446
2024-03-23 00:00:00+01:00,272.9532775878906,0.0,0.0020166405010968447
2024-03-23 01:00:00+01:00,272.59259033203125,5.101351285841105e-11,0.47599613666534424
2024-03-23 02:00:00+01:00,272.0690612792969,5.10040204515505e-11,0.3094690442085266
2024-03-23 03:00:00+01:00,271.6198425292969,5.0978665733225625e-11,0.6326006054878235
2024-03-23 04:00:00+01:00,271.47418212890625,-1.0198102085023919e-10,0.8210342526435852
2024-03-23 05:00:00+01:00,271.3172912597656,0.0,0.5655770301818848
2024-03-23 06:00:00+01:00,271.361083984375,0.0,0.5789757966995239
2024-03-23 07:00:00+01:00,271.5223388671875,58400.0,0.7903661131858826
2024-03-23 08:00:00+01:00,272.7200927734375,343584.0,0.7929590940475464
2024-03-23 09:00:00+01:00,275.1140441894531,635291.125,0.8114288449287415
2024-03-23 10:00:00+01:00,277.3315124511719,1106770.875,0.6009164452552795
2024-03-23 11:00:00+01:00,279.3902587890625,1467929.5,0.2442183643579483
2024-03-23 12:00:00+01:00,280.33331298828125,1654556.5,0.2974185347557068
2024-03-23 13:00:00+01:00,281.71966552734375,1675638.25,0.32894134521484375
2024-03-23 14:00:00+01:00,281.96728515625,1452580.5,0.6100965738296509
2024-03-23 15:00:00+01:00,282.2761535644531,1096075.0,0.6552430987358093
2024-03-23 16:00:00+01:00,282.7600402832031,937175.0,0.47525355219841003
2024-03-23 17:00:00+01:00,282.1383361816406,681882.5,0.5880507230758667
2024-03-23 18:00:00+01:00,280.2109680175781,334376.5,0.489281564950943
2024-03-23 19:00:00+01:00,278.3141784667969,42368.0,0.3711402118206024
2024-03-23 20:00:00+01:00,277.1553039550781,0.0,0.5932809710502625
2024-03-23 21:00:00+01:00,276.204833984375,0.0,0.7294632792472839
2024-03-23 22:00:00+01:00,275.1282043457031,0.0,0.6466326713562012
2024-03-23 23:00:00+01:00,274.3144226074219,0.0,0.5183432102203369
2024-03-24 00:00:00+01:00,273.5872802734375,0.0,0.20996016263961792
2024-03-24 01:00:00+01:00,273.0345153808594,5.099021899157563e-11,0.16878555715084076
2024-03-24 02:00:00+01:00,272.67974853515625,5.101326305823051e-11,0.3026474714279175
2024-03-24 03:00:00+01:00,272.0149841308594,5.0999746092905696e-11,0.2298305630683899
2024-03-24 04:00:00+01:00,271.5102844238281,-1.0198274169592736e-10,0.862060546875
2024-03-24 05:00:00+01:00,271.3546142578125,0.0,0.8643373250961304
2024-03-24 06:00:00+01:00,271.4891662597656,0.0,0.5912048816680908
2024-03-24 07:00:00+01:00,271.944580078125,67328.0,1.0
2024-03-24 08:00:00+01:00,273.0487976074219,222855.0,1.0
2024-03-24 09:00:00+01:00,274.118896484375,273281.375,1.0
2024-03-24 10:00:00+01:00,274.1053161621094,318342.0625,0.9964263439178467
2024-03-24 11:00:00+01:00,275.6388854980469,491347.5,1.0
2024-03-24 12:00:00+01:00,276.7945251464844,1249711.125,1.0
2024-03-24 13:00:00+01:00,278.3445739746094,915728.375,0.8799813985824585
2024-03-24 14:00:00+01:00,278.67919921875,567252.0,0.9470865726470947
2024-03-24 15:00:00+01:00,277.7997741699219,499914.5,1.0
2024-03-24 16:00:00+01:00,277.9098205566406,516435.5,1.0
2024-03-24 17:00:00+01:00,277.65911865234375,638051.375,0.6676861047744751
2024-03-24 18:00:00+01:00,277.2467956542969,389105.5,0.4950982332229614
2024-03-24 19:00:00+01:00,276.1437683105469,59456.0,0.42950695753097534
2024-03-24 20:00:00+01:00,275.20843505859375,0.0,0.002931240014731884
2024-03-24 21:00:00+01:00,274.6574401855469,0.0,0.018313787877559662
2024-03-24 22:00:00+01:00,274.4853515625,0.0,0.4533920884132385
2024-03-24 23:00:00+01:00,274.3135986328125,0.0,0.6189338564872742
2024-03-25 00:00:00+01:00,273.6164855957031,0.0,0.5447325706481934
2024-03-25 01:00:00+01:00,273.1249084472656,5.1003652690173595e-11,0.957168459892273
2024-03-25 02:00:00+01:00,272.862548828125,5.103328870603718e-11,0.9457648992538452
2024-03-25 03:00:00+01:00,272.1778564453125,5.1033982595427574e-11,0.9764724969863892
2024-03-25 04:00:00+01:00,271.7271423339844,-1.0209499218261087e-10,0.893585741519928
2024-03-25 05:00:00+01:00,271.68292236328125,0.0,0.4901140034198761
2024-03-25 06:00:00+01:00,272.14892578125,0.0,0.9909561276435852
2024-03-25 07:00:00+01:00,271.949462890625,55072.0,0.5633575916290283
2024-03-25 08:00:00+01:00,272.4219665527344,359800.0,0.24755874276161194
2024-03-25 09:00:00+01:00,273.2979431152344,842506.625,0.20251484215259552
2024-03-25 10:00:00+01:00,274.8008117675781,1240271.375,0.16445839405059814
2024-03-25 11:00:00+01:00,275.8836669921875,1603919.75,0.4916262626647949
2024-03-25 12:00:00+01:00,275.5689697265625,1779668.75,0.7143188714981079
2024-03-25 13:00:00+01:00,276.8202819824219,1748215.25,0.7170480489730835
2024-03-25 14:00:00+01:00,276.8109130859375,1662055.5,0.685427188873291
2024-03-25 15:00:00+01:00,277.2116394042969,1452952.0,0.67436283826828
2024-03-25 16:00:00+01:00,276.6496887207031,1177399.0,0.6930643320083618
2024-03-25 17:00:00+01:00,275.86553955078125,833865.0,0.6996296644210815
2024-03-25 18:00:00+01:00,275.1260986328125,405489.0,0.6755983233451843
2024-03-25 19:00:00+01:00,274.2284240722656,62912.0,0.8124456405639648
2024-03-25 20:00:00+01:00,273.334716796875,0.0,0.0003756984369829297
2024-03-25 21:00:00+01:00,272.6265563964844,0.0,0.015246675349771976
2024-03-25 22:00:00+01:00,271.763916015625,0.0,0.13117924332618713
2024-03-25 23:00:00+01:00,271.1525573730469,0.0,0.08199843764305115
2024-03-26 00:00:00+01:00,270.5037841796875,0.0,0.014752009883522987
2024-03-26 01:00:00+01:00,270.023681640625,5.102804984113973e-11,0.12274215370416641
2024-03-26 02:00:00+01:00,268.74554443359375,5.102275546509105e-11,0.6101459860801697
2024-03-26 03:00:00+01:00,269.1560363769531,5.101470634816252e-11,0.3722004294395447
2024-03-26 04:00:00+01:00,268.79595947265625,-1.0205550293740373e-10,0.07610896974802017
2024-03-26 05:00:00+01:00,268.4617919921875,0.0,9.332605986855924e-05
2024-03-26 06:00:00+01:00,267.83575439453125,0.0,0.0810367614030838
2024-03-26 07:00:00+01:00,267.6280517578125,127744.0,0.1307714879512787
2024-03-26 08:00:00+01:00,268.8941345214844,499854.75,0.1303621232509613
2024-03-26 09:00:00+01:00,270.5885925292969,910934.125,0.13963747024536133
2024-03-26 10:00:00+01:00,272.64642333984375,1324708.75,0.07831498980522156
2024-03-26 11:00:00+01:00,274.076416015625,1623511.25,0.10047513246536255
2024-03-26 12:00:00+01:00,275.9007263183594,1808349.5,0.09737300872802734
2024-03-26 13:00:00+01:00,276.9298400878906,1814352.75,0.22969087958335876
2024-03-26 14:00:00+01:00,277.4730529785156,1593740.0,0.3721579909324646
2024-03-26 15:00:00+01:00,278.11993408203125,1237134.0,0.02282286435365677
2024-03-26 16:00:00+01:00,278.1440124511719,1250302.25,0.12817488610744476
2024-03-26 17:00:00+01:00,277.7330627441406,868214.5,0.1186639815568924
2024-03-26 18:00:00+01:00,276.9149169921875,440545.0,0.1135411411523819
2024-03-26 19:00:00+01:00,275.3468933105469,80640.0,0.23617768287658691
2024-03-26 20:00:00+01:00,274.50689697265625,-64.0,0.2144145369529724
2024-03-26 21:00:00+01:00,273.6669006347656,0.0,0.5136216282844543
2024-03-26 22:00:00+01:00,273.402099609375,0.0,0.7695268988609314
2024-03-26 23:00:00+01:00,273.1436462402344,0.0,0.9770181179046631
2024-03-27 00:00:00+01:00,273.0939025878906,0.0,0.9998888969421387
2024-03-27 01:00:00+01:00,273.4042663574219,5.103021477603775e-11,1.0
2024-03-27 02:00:00+01:00,273.6161804199219,5.100328492879669e-11,0.9989091753959656
2024-03-27 03:00:00+01:00,273.5313415527344,-2.0411654311214278e-10,0.999995231628418
2024-03-27 04:00:00+01:00,274.8185119628906,0.0,0.9999750852584839
2024-03-27 05:00:00+01:00,273.8154296875,0.0,0.9998739957809448
2024-03-27 06:00:00+01:00,273.3996276855469,0.0,0.7108557224273682
2024-03-27 07:00:00+01:00,273.112548828125,116704.0,0.5497174859046936
2024-03-27 08:00:00+01:00,276.9985046386719,416470.0625,0.6436829566955566
2024-03-27 09:00:00+01:00,276.46881103515625,855389.9375,0.16682028770446777
2024-03-27 10:00:00+01:00,278.5583190917969,1346143.875,0.14143778383731842
2024-03-27 11:00:00+01:00,279.9165954589844,1630753.75,0.3037595748901367
2024-03-27 12:00:00+01:00,282.323486328125,1799641.0,0.38512754440307617
2024-03-27 13:00:00+01:00,282.3072509765625,1729446.0,0.5281996726989746
2024-03-27 14:00:00+01:00,283.4250183105469,1620705.0,0.7143324613571167
2024-03-27 15:00:00+01:00,282.8701477050781,1439253.5,0.4009723365306854
2024-03-27 16:00:00+01:00,282.37933349609375,999979.0,0.9783836603164673
2024-03-27 17:00:00+01:00,282.059326171875,487467.5,1.0
2024-03-27 18:00:00+01:00,281.1574401855469,189634.0,0.995212972164154
2024-03-27 19:00:00+01:00,280.35186767578125,43297.875,1.0
2024-03-27 20:00:00+01:00,279.7315368652344,19.25,0.9999071955680847
2024-03-27 21:00:00+01:00,278.8663635253906,6.1875,0.18393723666667938
2024-03-27 22:00:00+01:00,278.39599609375,0.0,0.12179930508136749
2024-03-27 23:00:00+01:00,277.2049865722656,0.0,0.9710571765899658
2024-03-28 00:00:00+01:00,276.37017822265625,0.0,0.9515807628631592
2024-03-28 01:00:00+01:00,275.8994445800781,0.0,0.9986199140548706
2024-03-28 02:00:00+01:00,276.16693115234375,0.0,0.9999602437019348
2024-03-28 03:00:00+01:00,275.9312438964844,0.0,0.9994268417358398
2024-03-28 04:00:00+01:00,275.9354248046875,0.0,0.9991927146911621
2024-03-28 05:00:00+01:00,276.0997619628906,0.0,0.9904711842536926
2024-03-28 06:00:00+01:00,275.5897216796875,96.0,0.832822322845459
2024-03-28 07:00:00+01:00,276.0804138183594,123136.0,0.859290361404419
2024-03-28 08:00:00+01:00,276.97308349609375,433427.625,0.9446479082107544
2024-03-28 09:00:00+01:00,278.34564208984375,806749.125,0.9827286601066589
2024-03-28 10:00:00+01:00,280.4543762207031,1158563.75,0.8222813606262207
2024-03-28 11:00:00+01:00,280.6457214355469,1330659.25,0.74825119972229
2024-03-28 12:00:00+01:00,281.1863708496094,1264536.25,0.66224205493927
2024-03-28 13:00:00+01:00,282.3821105957031,1367701.0,0.5065757632255554
2024-03-28 14:00:00+01:00,283.1778564453125,1353004.25,0.46706587076187134
2024-03-28 15:00:00+01:00,284.8783264160156,1432148.0,0.39551031589508057
2024-03-28 16:00:00+01:00,283.264404296875,923353.25,0.8108285069465637
2024-03-28 17:00:00+01:00,283.4928894042969,477260.5,0.8819504976272583
2024-03-28 18:00:00+01:00,283.2384338378906,130900.5,0.8903351426124573
2024-03-28 19:00:00+01:00,282.02862548828125,41501.25,0.8778953552246094
2024-03-28 20:00:00+01:00,280.86346435546875,3.25,0.7592287063598633
2024-03-28 21:00:00+01:00,280.61663818359375,-3.0625,0.9460939168930054
2024-03-28 22:00:00+01:00,279.87115478515625,0.0,0.9948358535766602
2024-03-28 23:00:00+01:00,279.7893371582031,0.0,1.0
2024-03-29 00:00:00+01:00,279.04669189453125,0.0,1.0
2024-03-29 01:00:00+01:00,279.7181396484375,5.0945102303412426e-11,1.0
2024-03-29 02:00:00+01:00,279.32061767578125,5.0924181538292146e-11,1.0
2024-03-29 03:00:00+01:00,279.317626953125,-2.0372188658246415e-10,1.0
2024-03-29 04:00:00+01:00,279.15911865234375,0.0,1.0
2024-03-29 05:00:00+01:00,278.9933166503906,0.0,1.0
2024-03-29 06:00:00+01:00,278.3448791503906,96.0,0.9997600317001343
2024-03-29 07:00:00+01:00,277.992431640625,19360.0,0.9997475743293762
2024-03-29 08:00:00+01:00,277.9688415527344,53070.2109375,1.0
2024-03-29 09:00:00+01:00,278.38848876953125,86093.0390625,0.9947487115859985
2024-03-29 10:00:00+01:00,279.05828857421875,157698.9375,0.9997084736824036
2024-03-29 11:00:00+01:00,280.033447265625,281234.90625,0.9991534948348999
2024-03-29 12:00:00+01:00,280.894287109375,479693.375,1.0
2024-03-29 13:00:00+01:00,281.34771728515625,532935.5,0.9999510645866394
